source,condition,architecture,prompt_level,conversation_id,topic,n_turns,rate_A_task_help_advice,rate_B_social_continuation,rate_C_phatic_bonding,rate_D_grounding_backchannel,rate_E_personal_stance_experience,rate_G_repair_clarification,rate_H_assistant_explanation,ADI,social_rate,topic_health,reciprocity,TSI_proxy,CAS,cas_turns
LLM,C3-P0,C3,P0,C3-P0/4312,Music,32,0.0,0.375,0.125,0.0625,0.0625,0.0,0.0,0.0,0.59375,-0.625,0.75,64.53125,0.03950537169594687,31
LLM,C3-P0,C3,P0,C3-P0/4316,Crime,32,0.03125,0.09375,0.09375,0.0,0.03125,0.0,0.0625,0.09375,0.21875,0.0,0.9375,59.06249999999999,0.04361452089598936,31
LLM,C3-P0,C3,P0,C3-P0/4319,Job Benefits,32,0.03125,0.09375,0.0625,0.0,0.0,0.0,0.125,0.15625,0.15625,0.1875,0.8125,54.6875,0.05047883146219334,31
LLM,C3-P0,C3,P0,C3-P0/4320,Crime,32,0.0,0.21875,0.0625,0.0,0.03125,0.0,0.0625,0.0625,0.3125,-0.25,0.8125,58.12500000000001,0.030980065223919395,31
LLM,C3-P0,C3,P0,C3-P0/4321,Trial By Jury,32,0.0,0.09375,0.0,0.0,0.03125,0.0,0.0,0.0,0.125,-0.5,0.9375,53.125,0.04389849315029662,31
LLM,C3-P0,C3,P0,C3-P0/4325,Child Care,16,0.125,0.25,0.0625,0.0,0.125,0.0625,0.0625,0.1875,0.5,0.25,0.75,65.3125,0.07765804377279416,15
LLM,C3-P0,C3,P0,C3-P0/4327,Trial By Jury,32,0.125,0.21875,0.03125,0.0,0.03125,0.0,0.125,0.25,0.28125,-0.3125,0.8125,51.71875,0.04260796060597518,31
LLM,C3-P0,C3,P0,C3-P0/4329,Recycling,32,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,-0.625,0.8125,48.28125,0.02674117289669137,31
LLM,C3-P0,C3,P0,C3-P0/4330,Drug Testing,14,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.21428571428571427,0.21428571428571427,0.3214285714285714,-0.14285714285714285,0.8571428571428572,56.607142857142854,0.058634954170589934,13
LLM,C3-P0,C3,P0,C3-P0/4333,Taxes,32,0.03125,0.15625,0.0625,0.0,0.03125,0.0,0.03125,0.0625,0.25,-0.4375,0.8125,54.0625,0.045198130940748545,31
LLM,C3-P0,C3,P0,C3-P0/4336,Crime,17,0.17647058823529413,0.35294117647058826,0.11764705882352941,0.0,0.058823529411764705,0.0,0.058823529411764705,0.23529411764705882,0.5294117647058824,0.058823529411764705,0.8055555555555556,64.34640522875816,0.047443114098733016,16
LLM,C3-P0,C3,P0,C3-P0/4339,Buying A Car,32,0.0,0.28125,0.0625,0.0,0.0625,0.0,0.0,0.0,0.40625,-0.4375,0.9375,63.59375000000001,0.033337482601868085,31
LLM,C3-P0,C3,P0,C3-P0/4340,Crime,29,0.0,0.3103448275862069,0.1724137931034483,0.0,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.5172413793103449,-0.2413793103448276,0.8142857142857143,66.11330049261083,0.04071304303478852,28
LLM,C3-P0,C3,P0,C3-P0/4341,Capital Punishment,32,0.03125,0.21875,0.0625,0.0,0.03125,0.0,0.0625,0.09375,0.3125,-0.375,0.875,57.34375000000001,0.022295462341185984,31
LLM,C3-P0,C3,P0,C3-P0/4345,News Media,32,0.09375,0.3125,0.15625,0.0,0.09375,0.0,0.0,0.09375,0.5625,-0.125,1.0,71.09375,0.06628533442739662,31
LLM,C3-P0,C3,P0,C3-P0/4353,Family Finance,19,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.3684210526315789,-0.47368421052631576,0.8111111111111111,58.06432748538013,0.05189662021515961,18
LLM,C3-P0,C3,P0,C3-P0/4356,Buying A Car,32,0.0,0.25,0.0,0.0,0.09375,0.0,0.03125,0.03125,0.34375,-0.5,0.875,58.75,0.02912362963707949,31
LLM,C3-P0,C3,P0,C3-P0/4358,Recycling,32,0.0625,0.125,0.03125,0.0,0.03125,0.0,0.0,0.0625,0.1875,-0.75,1.0,52.5,0.014691982716635662,31
LLM,C3-P0,C3,P0,C3-P0/4360,Social Change,11,0.0,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.8666666666666667,63.696969696969695,0.1305696015399492,10
LLM,C3-P0,C3,P0,C3-P0/4362,Public Education,29,0.034482758620689655,0.13793103448275862,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.24137931034482757,-0.1724137931034483,0.9904761904761905,60.67159277504105,0.034213721363773174,28
LLM,C3-P0,C3,P0,C3-P0/4372,Taxes,32,0.03125,0.28125,0.0625,0.0,0.09375,0.0,0.03125,0.0625,0.4375,-0.3125,0.9375,64.375,0.04338691981349287,31
LLM,C3-P0,C3,P0,C3-P0/4379,Family Finance,32,0.03125,0.21875,0.125,0.0,0.0,0.03125,0.0,0.03125,0.375,-0.625,0.75,56.09375,0.03191298384060125,31
LLM,C3-P0,C3,P0,C3-P0/4382,Air Pollution,19,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.10526315789473684,0.15789473684210525,-0.15789473684210525,0.9888888888888889,56.093567251462,0.04777875025016794,18
LLM,C3-P0,C3,P0,C3-P0/4611,News Media,32,0.0625,0.125,0.0,0.0,0.03125,0.0,0.0625,0.125,0.15625,-0.5625,1.0,51.71875,0.02556375640132236,31
LLM,C3-P0,C3,P0,C3-P0/4617,Trial By Jury,32,0.03125,0.15625,0.03125,0.0,0.03125,0.0,0.125,0.15625,0.21875,0.125,0.9375,58.75,0.042906130620609315,31
LLM,C3-P0,C3,P0,C3-P0/4619,Care Of The Elderly,32,0.125,0.1875,0.03125,0.0,0.03125,0.0,0.125,0.25,0.25,-0.3125,0.75,49.375,0.03424748762925279,31
LLM,C3-P0,C3,P0,C3-P0/4628,Job Benefits,32,0.03125,0.21875,0.0,0.0,0.125,0.0,0.0625,0.09375,0.34375,-0.25,0.8125,58.4375,0.0801118905241015,31
LLM,C3-P0,C3,P0,C3-P0/4646,Care Of The Elderly,11,0.18181818181818182,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.7,55.36363636363636,0.11857424982427471,10
LLM,C3-P0,C3,P0,C3-P0/4688,Family Finance,23,0.08695652173913043,0.30434782608695654,0.13043478260869565,0.0,0.08695652173913043,0.0,0.0,0.08695652173913043,0.5217391304347827,-0.21739130434782608,0.9393939393939394,67.70092226613966,0.07560542088011513,22
LLM,C3-P0,C3,P0,C3-P0/4877,Child Care,32,0.0,0.21875,0.0625,0.0,0.03125,0.0,0.03125,0.03125,0.3125,-0.375,0.9375,60.15625,0.032738729590534,31
LLM,C4-P0,C4,P0,C4-P0/2095,Weather Climate,32,0.03125,0.28125,0.0,0.0,0.15625,0.0,0.0,0.03125,0.4375,0.0,0.9375,68.28125,0.062919822464075,31
LLM,C4-P0,C4,P0,C4-P0/2451,Soviet Union,32,0.03125,0.15625,0.03125,0.0,0.125,0.0,0.0625,0.09375,0.3125,0.75,0.625,63.59375000000001,0.1260742782157374,31
LLM,C4-P0,C4,P0,C4-P0/3389,Football,32,0.0,0.1875,0.0625,0.0,0.03125,0.03125,0.0,0.0,0.3125,-0.5,0.875,58.4375,0.04895781968541411,31
LLM,C4-P0,C4,P0,C4-P0/3902,Care Of The Elderly,32,0.125,0.21875,0.0,0.0,0.0,0.0,0.09375,0.21875,0.21875,0.5,0.5625,53.43750000000001,0.20965917270550966,31
LLM,C4-P0,C4,P0,C4-P0/4036,Trial By Jury,32,0.03125,0.125,0.03125,0.0,0.03125,0.03125,0.0625,0.09375,0.21875,0.125,0.6875,55.3125,0.07696355967273215,31
LLM,C4-P0,C4,P0,C4-P0/4048,Drug Testing,32,0.03125,0.25,0.0,0.0,0.03125,0.0,0.03125,0.0625,0.28125,0.1875,0.625,57.65625,0.0771750828592469,31
LLM,C4-P0,C4,P0,C4-P0/4060,Job Benefits,32,0.0,0.15625,0.09375,0.0,0.03125,0.0,0.40625,0.40625,0.28125,0.5625,0.8125,56.56250000000001,0.1131347162329154,31
LLM,C4-P0,C4,P0,C4-P0/4082,News Media,32,0.0625,0.21875,0.125,0.0,0.03125,0.0,0.125,0.1875,0.375,0.6875,0.9375,69.0625,0.0948377531072836,31
LLM,C4-P0,C4,P0,C4-P0/4096,Recycling,32,0.09375,0.09375,0.0625,0.0,0.09375,0.0,0.09375,0.1875,0.25,0.75,0.875,64.0625,0.1798587053511534,31
LLM,C4-P0,C4,P0,C4-P0/4103,Family Finance,32,0.03125,0.21875,0.0,0.0,0.0625,0.0,0.03125,0.0625,0.28125,-0.375,0.8125,55.78125000000001,0.03611907159394711,31
LLM,C4-P0,C4,P0,C4-P0/4104,Family Finance,32,0.15625,0.4375,0.0625,0.0,0.09375,0.0,0.0625,0.21875,0.59375,0.25,0.875,70.3125,0.06108361630923495,31
LLM,C4-P0,C4,P0,C4-P0/4108,Care Of The Elderly,32,0.125,0.15625,0.0,0.0,0.0625,0.0,0.09375,0.21875,0.21875,-0.125,0.875,53.43750000000001,0.09684958502883276,31
LLM,C4-P0,C4,P0,C4-P0/4109,Job Benefits,32,0.0625,0.40625,0.09375,0.0,0.21875,0.0,0.21875,0.28125,0.71875,0.75,0.9375,79.375,0.18505347210298465,31
LLM,C4-P0,C4,P0,C4-P0/4133,Capital Punishment,32,0.03125,0.125,0.03125,0.0,0.03125,0.0,0.0,0.03125,0.1875,0.3125,0.75,58.90625000000001,0.17568556347306155,31
LLM,C4-P0,C4,P0,C4-P0/4148,Trial By Jury,32,0.03125,0.09375,0.09375,0.0,0.0625,0.0,0.125,0.15625,0.25,0.25,0.9375,61.09375,0.08899018570868594,31
LLM,C4-P0,C4,P0,C4-P0/4152,Trial By Jury,32,0.03125,0.125,0.03125,0.0,0.03125,0.0,0.0,0.03125,0.1875,0.6875,0.875,65.15625,0.21737661523742824,31
LLM,C4-P0,C4,P0,C4-P0/4166,Care Of The Elderly,32,0.125,0.15625,0.0625,0.0,0.125,0.03125,0.25,0.375,0.375,0.5,0.8125,60.0,0.15927498564063788,31
LLM,C4-P0,C4,P0,C4-P0/4168,Music,32,0.0,0.6875,0.03125,0.0,0.4375,0.0,0.0,0.0,1.15625,0.3125,1.0,93.12499999999999,0.03640997950926692,31
LLM,C4-P0,C4,P0,C4-P0/4171,Job Benefits,32,0.03125,0.21875,0.03125,0.0,0.0625,0.0,0.09375,0.125,0.3125,0.4375,0.8125,63.4375,0.12653097142692027,31
LLM,C4-P0,C4,P0,C4-P0/4177,News Media,32,0.15625,0.1875,0.0625,0.0,0.09375,0.0,0.0625,0.21875,0.34375,-0.25,0.9375,57.8125,0.021214926778271755,31
LLM,C4-P0,C4,P0,C4-P0/4312,Music,32,0.0,0.46875,0.125,0.0,0.21875,0.0,0.0,0.0,0.8125,0.375,0.8125,83.4375,0.08444938905280486,31
LLM,C4-P0,C4,P0,C4-P0/4316,Crime,32,0.125,0.21875,0.125,0.0,0.09375,0.0,0.03125,0.15625,0.4375,0.375,0.9375,68.90625,0.10689759303744896,31
LLM,C4-P0,C4,P0,C4-P0/4319,Job Benefits,32,0.09375,0.3125,0.15625,0.0,0.0625,0.0,0.21875,0.3125,0.53125,0.4375,0.75,65.15625,0.09227577670516089,31
LLM,C4-P0,C4,P0,C4-P0/4320,Crime,32,0.0625,0.21875,0.03125,0.0,0.0625,0.0,0.03125,0.09375,0.3125,-0.0625,0.8125,59.21875,0.12709928180664684,31
LLM,C4-P0,C4,P0,C4-P0/4321,Trial By Jury,32,0.03125,0.125,0.03125,0.0,0.03125,0.0,0.03125,0.0625,0.1875,0.125,1.0,61.25000000000001,0.04789179579518266,31
LLM,C4-P0,C4,P0,C4-P0/4325,Child Care,32,0.09375,0.40625,0.28125,0.0,0.21875,0.0,0.1875,0.28125,0.90625,0.875,1.0,88.43749999999999,0.2775466926511269,31
LLM,C4-P0,C4,P0,C4-P0/4327,Trial By Jury,32,0.0,0.15625,0.03125,0.0,0.03125,0.03125,0.0,0.0,0.25,0.1875,0.75,60.62499999999999,0.06085585717178859,31
LLM,C4-P0,C4,P0,C4-P0/4329,Recycling,32,0.03125,0.1875,0.0625,0.0,0.0,0.0,0.0,0.03125,0.25,0.3125,0.75,61.09375,0.10739381851982424,31
LLM,C4-P0,C4,P0,C4-P0/4330,Drug Testing,32,0.0,0.59375,0.125,0.0,0.03125,0.0,0.0,0.0,0.75,0.875,0.3125,76.25,0.2968146538202548,31
LLM,C4-P0,C4,P0,C4-P0/4333,Taxes,32,0.03125,0.34375,0.03125,0.0,0.3125,0.0,0.25,0.28125,0.6875,0.5625,0.875,75.15625,0.10002817168924034,31
LLM,C4-P0,C4,P0,C4-P0/4336,Crime,32,0.0625,0.21875,0.0,0.0,0.0,0.0,0.0,0.0625,0.21875,0.5,0.5625,57.34375000000001,0.12050716954757079,31
LLM,C4-P0,C4,P0,C4-P0/4339,Buying A Car,32,0.0,0.40625,0.0625,0.0,0.21875,0.0,0.0,0.0,0.6875,0.1875,0.6875,74.6875,0.09390683139989535,31
LLM,C4-P0,C4,P0,C4-P0/4340,Crime,32,0.125,0.21875,0.03125,0.0,0.03125,0.0,0.0625,0.1875,0.28125,0.4375,0.9375,63.28125,0.09801661072776377,31
LLM,C4-P0,C4,P0,C4-P0/4341,Capital Punishment,32,0.0625,0.15625,0.03125,0.0,0.15625,0.0,0.1875,0.25,0.34375,0.375,0.6875,58.28124999999999,0.09747168895142037,31
LLM,C4-P0,C4,P0,C4-P0/4345,News Media,32,0.125,0.1875,0.0,0.0,0.0625,0.0,0.1875,0.3125,0.25,0.125,0.875,54.6875,0.09310554070429064,31
LLM,C4-P0,C4,P0,C4-P0/4353,Family Finance,32,0.0,0.25,0.09375,0.0,0.03125,0.0,0.15625,0.15625,0.375,0.375,0.6875,61.71875,0.07427233253037614,31
LLM,C4-P0,C4,P0,C4-P0/4356,Buying A Car,32,0.09375,0.53125,0.1875,0.0,0.34375,0.0,0.03125,0.125,1.0625,0.0,0.9375,85.625,0.09361564928726974,31
LLM,C4-P0,C4,P0,C4-P0/4358,Recycling,32,0.03125,0.125,0.03125,0.0,0.09375,0.0,0.03125,0.0625,0.25,0.3125,0.9375,64.0625,0.12579573956958806,31
LLM,C4-P0,C4,P0,C4-P0/4360,Social Change,32,0.0625,0.09375,0.0625,0.0,0.0625,0.03125,0.09375,0.15625,0.25,0.0625,0.9375,59.21875,0.0654716719094723,31
LLM,C4-P0,C4,P0,C4-P0/4362,Public Education,32,0.09375,0.0625,0.09375,0.0,0.0,0.0,0.125,0.21875,0.15625,0.25,0.875,55.00000000000001,0.09715580322442421,31
LLM,C4-P0,C4,P0,C4-P0/4372,Taxes,32,0.0,0.4375,0.1875,0.0,0.25,0.0,0.0625,0.0625,0.875,-0.25,0.8125,77.8125,0.05461900401046539,31
LLM,C4-P0,C4,P0,C4-P0/4379,Family Finance,32,0.125,0.1875,0.0,0.0,0.0,0.0,0.03125,0.15625,0.1875,-0.0625,0.625,49.53125,0.03602599731824361,31
LLM,C4-P0,C4,P0,C4-P0/4382,Air Pollution,32,0.03125,0.15625,0.0625,0.0,0.0625,0.0,0.09375,0.125,0.28125,0.5625,0.875,64.84375,0.11424988616994666,31
LLM,C4-P0,C4,P0,C4-P0/4611,News Media,32,0.0625,0.15625,0.125,0.0,0.0625,0.0,0.25,0.3125,0.34375,0.75,0.6875,60.46875000000001,0.13086258070812515,31
LLM,C4-P0,C4,P0,C4-P0/4617,Trial By Jury,32,0.0,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.15625,0.625,0.875,64.21875,0.22096201781263766,31
LLM,C4-P0,C4,P0,C4-P0/4619,Care Of The Elderly,32,0.15625,0.15625,0.09375,0.03125,0.03125,0.0,0.15625,0.3125,0.296875,0.375,0.9375,60.07812500000001,0.09931898351637304,31
LLM,C4-P0,C4,P0,C4-P0/4628,Job Benefits,32,0.0,0.125,0.0,0.0,0.0625,0.0,0.03125,0.03125,0.1875,-0.625,1.0,54.53125,0.005714892258585169,31
LLM,C4-P0,C4,P0,C4-P0/4646,Care Of The Elderly,32,0.15625,0.375,0.28125,0.0,0.09375,0.03125,0.09375,0.25,0.78125,0.1875,0.8125,74.21875,0.08008074016780085,31
LLM,C4-P0,C4,P0,C4-P0/4688,Family Finance,32,0.0625,0.28125,0.125,0.0,0.03125,0.0,0.125,0.1875,0.4375,0.5,0.6875,64.375,0.09627159355188442,31
LLM,C4-P0,C4,P0,C4-P0/4877,Child Care,32,0.03125,0.34375,0.03125,0.0,0.125,0.0,0.03125,0.0625,0.5,0.375,0.8125,70.9375,0.06526158980858489,31
SB,SB,SB,SB,SB/2095,WEATHER CLIMATE,61,0.0,0.5409836065573771,0.32786885245901637,0.21311475409836064,0.3114754098360656,0.09836065573770492,0.01639344262295082,0.01639344262295082,1.3852459016393444,-0.3770491803278688,0.9483870967741935,84.78741406663141,0.03907202591723561,60
SB,SB,SB,SB,SB/2451,SOVIET UNION,74,0.05405405405405406,0.3783783783783784,0.22972972972972974,0.16216216216216217,0.1891891891891892,0.06756756756756757,0.04054054054054054,0.0945945945945946,0.945945945945946,-0.35135135135135137,0.9459459459459459,81.14864864864865,0.010420299995870835,73
SB,SB,SB,SB,SB/3389,FOOTBALL,109,0.009174311926605505,0.5229357798165137,0.26605504587155965,0.13761467889908258,0.1926605504587156,0.009174311926605505,0.0,0.009174311926605505,1.0596330275229355,-0.3394495412844037,0.7528619528619529,81.43338584622988,0.0415923562895197,108
SB,SB,SB,SB,SB/3902,CARE OF THE ELDERLY,66,0.0,0.48484848484848486,0.30303030303030304,0.2727272727272727,0.25757575757575757,0.030303030303030304,0.045454545454545456,0.045454545454545456,1.212121212121212,-0.42424242424242425,0.7575757575757576,79.77272727272727,-0.020632115205402802,65
SB,SB,SB,SB,SB/4036,TRIAL BY JURY,74,0.013513513513513514,0.43243243243243246,0.24324324324324326,0.17567567567567569,0.08108108108108109,0.04054054054054054,0.0,0.013513513513513514,0.8851351351351352,-0.10810810810810811,0.7027027027027026,78.61486486486487,0.03964695295417023,73
SB,SB,SB,SB,SB/4048,DRUG TESTING,69,0.028985507246376812,0.4782608695652174,0.2898550724637681,0.21739130434782608,0.18840579710144928,0.057971014492753624,0.014492753623188406,0.043478260869565216,1.1231884057971016,-0.2753623188405797,0.8983193277310925,84.12580684447693,0.0031773133358290284,68
SB,SB,SB,SB,SB/4060,JOB BENEFITS,66,0.015151515151515152,0.42424242424242425,0.2878787878787879,0.3181818181818182,0.21212121212121213,0.045454545454545456,0.0,0.015151515151515152,1.128787878787879,-0.24242424242424243,0.9696969696969697,86.59090909090908,-0.00761522942367207,65
SB,SB,SB,SB,SB/4082,NEWS MEDIA,52,0.019230769230769232,0.4807692307692308,0.34615384615384615,0.19230769230769232,0.17307692307692307,0.057692307692307696,0.019230769230769232,0.038461538461538464,1.153846153846154,-0.23076923076923078,0.6538461538461539,79.8076923076923,0.020875549772413536,51
SB,SB,SB,SB,SB/4096,RECYCLING,49,0.061224489795918366,0.2857142857142857,0.20408163265306123,0.2653061224489796,0.10204081632653061,0.02040816326530612,0.02040816326530612,0.08163265306122448,0.7448979591836735,-0.3469387755102041,0.7833333333333333,71.22789115646259,-0.010518951212705616,48
SB,SB,SB,SB,SB/4103,FAMILY FINANCE,53,0.07547169811320754,0.37735849056603776,0.11320754716981132,0.2641509433962264,0.3018867924528302,0.018867924528301886,0.03773584905660377,0.11320754716981132,0.9433962264150944,-0.018867924528301886,0.7891737891737892,80.7834757834758,-0.009869809610888661,52
SB,SB,SB,SB,SB/4104,FAMILY FINANCE,59,0.05084745762711865,0.5084745762711864,0.2542372881355932,0.13559322033898305,0.1694915254237288,0.0,0.01694915254237288,0.06779661016949153,1.0,-0.4576271186440678,0.9482758620689655,82.69433080070134,-0.02875358354923828,58
SB,SB,SB,SB,SB/4108,CARE OF THE ELDERLY,85,0.011764705882352941,0.4,0.2823529411764706,0.3058823529411765,0.15294117647058825,0.011764705882352941,0.011764705882352941,0.023529411764705882,1.0,-0.3411764705882353,0.7314507198228128,80.62901439645627,-0.011393035668050187,84
SB,SB,SB,SB,SB/4109,JOB BENEFITS,53,0.0,0.4716981132075472,0.3018867924528302,0.4339622641509434,0.16981132075471697,0.018867924528301886,0.0,0.0,1.179245283018868,-0.5849056603773585,0.7934472934472935,80.01988926517228,-0.045019508101847565,52
SB,SB,SB,SB,SB/4133,CAPITAL PUNISHMENT,58,0.0,0.5862068965517241,0.5172413793103449,0.27586206896551724,0.15517241379310345,0.06896551724137931,0.034482758620689655,0.034482758620689655,1.4655172413793103,-0.2413793103448276,0.9310344827586207,85.34482758620689,0.0013892815348984266,57
SB,SB,SB,SB,SB/4148,TRIAL BY JURY,31,0.0,0.5483870967741935,0.4838709677419355,0.2903225806451613,0.3225806451612903,0.03225806451612903,0.0967741935483871,0.0967741935483871,1.532258064516129,-0.0967741935483871,0.8458333333333333,83.52956989247312,0.02468268245840539,30
SB,SB,SB,SB,SB/4152,TRIAL BY JURY,62,0.016129032258064516,0.4032258064516129,0.22580645161290322,0.20967741935483872,0.08064516129032258,0.03225806451612903,0.0,0.016129032258064516,0.8467741935483871,-0.5161290322580645,0.903225806451613,77.13709677419355,0.00961555101587629,61
SB,SB,SB,SB,SB/4166,CARE OF THE ELDERLY,75,0.02666666666666667,0.3466666666666667,0.24,0.3333333333333333,0.08,0.0,0.0,0.02666666666666667,0.8333333333333333,-0.52,0.670697012802276,71.71394025604552,-0.0346421102193776,74
SB,SB,SB,SB,SB/4168,MUSIC,141,0.0070921985815602835,0.41134751773049644,0.1347517730496454,0.24822695035460993,0.19148936170212766,0.028368794326241134,0.0,0.0070921985815602835,0.8900709219858156,-0.4326241134751773,0.9917505030181086,81.48394623057493,0.016174205212008658,140
SB,SB,SB,SB,SB/4171,JOB BENEFITS,58,0.0,0.4827586206896552,0.3103448275862069,0.20689655172413793,0.13793103448275862,0.034482758620689655,0.034482758620689655,0.034482758620689655,1.0689655172413794,-0.3103448275862069,0.9310344827586208,84.65517241379311,0.010984745645401717,57
SB,SB,SB,SB,SB/4177,NEWS MEDIA,69,0.014492753623188406,0.463768115942029,0.34782608695652173,0.18840579710144928,0.10144927536231885,0.07246376811594203,0.0,0.014492753623188406,1.0797101449275364,-0.3333333333333333,0.8697478991596639,83.69930580928023,0.006106771159890887,68
SB,SB,SB,SB,SB/4312,MUSIC,74,0.0,0.33783783783783783,0.13513513513513514,0.12162162162162163,0.20270270270270271,0.0,0.013513513513513514,0.013513513513513514,0.7364864864864865,-0.7027027027027027,0.9459459459459459,72.33108108108108,-0.014524444906332439,73
SB,SB,SB,SB,SB/4316,CRIME,79,0.012658227848101266,0.3924050632911392,0.2911392405063291,0.20253164556962025,0.10126582278481013,0.16455696202531644,0.012658227848101266,0.02531645569620253,1.0506329113924051,-0.5189873417721519,0.8102564102564103,80.38234339500163,-0.0022576865980183094,78
SB,SB,SB,SB,SB/4319,JOB BENEFITS,90,0.0,0.35555555555555557,0.18888888888888888,0.37777777777777777,0.13333333333333333,0.0,0.0,0.0,0.8666666666666667,-0.4444444444444444,0.8666666666666667,78.22222222222223,-0.026344467271292128,89
SB,SB,SB,SB,SB/4320,CRIME,80,0.0375,0.2875,0.2,0.2875,0.15,0.0625,0.0375,0.075,0.84375,-0.425,0.875,75.90625,0.0005835522086089584,79
SB,SB,SB,SB,SB/4321,TRIAL BY JURY,18,0.0,0.5555555555555556,0.16666666666666666,0.0,0.5,0.16666666666666666,0.2222222222222222,0.2222222222222222,1.388888888888889,0.4444444444444444,0.888888888888889,86.66666666666667,0.09184167571016491,17
SB,SB,SB,SB,SB/4325,CHILD CARE,88,0.0,0.4659090909090909,0.20454545454545456,0.2840909090909091,0.18181818181818182,0.0,0.0,0.0,0.9943181818181819,-0.4090909090909091,0.8863636363636365,83.43750000000001,-0.017335383320186012,87
SB,SB,SB,SB,SB/4327,TRIAL BY JURY,46,0.021739130434782608,0.45652173913043476,0.2391304347826087,0.15217391304347827,0.1956521739130435,0.08695652173913043,0.043478260869565216,0.06521739130434782,1.0543478260869565,-0.43478260869565216,0.9130434782608696,82.28260869565219,0.0033204125420289348,45
SB,SB,SB,SB,SB/4329,RECYCLING,86,0.0,0.47674418604651164,0.26744186046511625,0.19767441860465115,0.1511627906976744,0.0,0.0,0.0,0.9941860465116279,-0.4186046511627907,0.9302325581395349,84.21511627906978,0.03590913908746825,85
SB,SB,SB,SB,SB/4330,DRUG TESTING,36,0.027777777777777776,0.4722222222222222,0.2222222222222222,0.3055555555555556,0.3055555555555556,0.1111111111111111,0.08333333333333333,0.1111111111111111,1.2638888888888888,-0.7222222222222222,0.8333333333333334,76.66666666666667,-0.037252106312656325,35
SB,SB,SB,SB,SB/4333,TAXES,34,0.0,0.4117647058823529,0.35294117647058826,0.23529411764705882,0.14705882352941177,0.08823529411764706,0.058823529411764705,0.058823529411764705,1.1176470588235294,-0.11764705882352941,1.0,87.3529411764706,0.013359925847218566,33
SB,SB,SB,SB,SB/4336,CRIME,40,0.025,0.425,0.35,0.3,0.125,0.025,0.075,0.1,1.075,-0.3,1.0,84.5,0.006661400639864703,39
SB,SB,SB,SB,SB/4339,BUYING A CAR,62,0.016129032258064516,0.3870967741935484,0.22580645161290322,0.3064516129032258,0.20967741935483872,0.0,0.03225806451612903,0.04838709677419355,0.9758064516129032,-0.2903225806451613,0.8387096774193548,81.81451612903226,0.0053780593836857855,61
SB,SB,SB,SB,SB/4340,CRIME,77,0.012987012987012988,0.5064935064935064,0.33766233766233766,0.15584415584415584,0.19480519480519481,0.1038961038961039,0.012987012987012988,0.025974025974025976,1.2207792207792207,-0.22077922077922077,0.9588394062078273,86.31964526701368,-0.0006556060311679596,76
SB,SB,SB,SB,SB/4341,CAPITAL PUNISHMENT,80,0.0,0.275,0.175,0.25,0.1875,0.0375,0.0375,0.0375,0.7999999999999999,-0.525,0.95,75.8125,0.00404039701721009,79
SB,SB,SB,SB,SB/4345,NEWS MEDIA,34,0.0,0.35294117647058826,0.08823529411764706,0.23529411764705882,0.2647058823529412,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.8529411764705883,-0.058823529411764705,0.7647058823529411,78.08823529411765,0.017845239017963078,33
SB,SB,SB,SB,SB/4353,FAMILY FINANCE,113,0.017699115044247787,0.504424778761062,0.3185840707964602,0.36283185840707965,0.1592920353982301,0.017699115044247787,0.0,0.017699115044247787,1.1814159292035398,-0.3805309734513274,0.8145363408521302,82.04293920642313,-0.027096290151755506,112
SB,SB,SB,SB,SB/4356,BUYING A CAR,72,0.013888888888888888,0.4583333333333333,0.19444444444444445,0.3194444444444444,0.2777777777777778,0.0,0.013888888888888888,0.027777777777777776,1.0902777777777777,-0.6944444444444444,0.9444444444444444,81.25,-0.049293643591387055,71
SB,SB,SB,SB,SB/4358,RECYCLING,25,0.08,0.48,0.48,0.24,0.24,0.0,0.2,0.28,1.3199999999999998,0.04,0.4871794871794872,73.14358974358974,0.046049330682487656,24
SB,SB,SB,SB,SB/4360,SOCIAL CHANGE,68,0.0,0.3382352941176471,0.07352941176470588,0.3088235294117647,0.1323529411764706,0.029411764705882353,0.014705882352941176,0.014705882352941176,0.7279411764705883,-0.29411764705882354,0.9705882352941176,76.58088235294119,0.04929246045789774,67
